"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2021-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2021-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2021-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2021-11-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2018-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2018-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2018-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2018-11-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"3L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-03-01,"3R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"3L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2012-11-01,"3R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"3L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2013-11-01,"3R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2014-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2014-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2014-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2014-11-01,"2R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2015-11-01,"2L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2015-11-01,"1L",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2015-11-01,"1R",0,"Channel 19_Station 07 + 30"
"AZ wrightwort","Carlowrightia arizonica","Shrub","Native",2015-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2021-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2021-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2021-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2021-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2018-11-01,"2L",85,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2018-11-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2018-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2018-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"3L",85,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"2L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"1L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"1R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"2R",15,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-03-01,"3R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"3L",97.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"2L",37.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"1R",62.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"2R",62.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2012-11-01,"3R",62.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"3L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"2R",62.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2013-11-01,"3R",97.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2014-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2014-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2014-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2014-11-01,"2R",97.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2015-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2015-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2015-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Velvet mesquite","Prosopis velutina","Tree","Native",2015-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2021-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2021-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2021-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2021-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2018-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2018-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2018-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2018-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"3L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-03-01,"3R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"3L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2012-11-01,"3R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"3L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2013-11-01,"3R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2014-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2014-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2014-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2014-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2015-11-01,"2L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2015-11-01,"1L",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2015-11-01,"1R",0,"Channel 19_Station 07 + 30"
"Foothill palo verde","Parkinsonia microphylla","Tree","Native",2015-11-01,"2R",0,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2021-11-01,"2L",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2021-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2021-11-01,"1R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2021-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2018-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2018-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2018-11-01,"1R",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2018-11-01,"2R",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"3L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"1R",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-03-01,"3R",0,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"3L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"1R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2012-11-01,"3R",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"3L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2013-11-01,"3R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2014-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2014-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2014-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2014-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2015-11-01,"2L",15,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2015-11-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2015-11-01,"1R",2.5,"Channel 19_Station 07 + 30"
"Rock","> 3 inches","Ground cover","Ground cover",2015-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2021-11-01,"2L",62.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2021-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2021-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2021-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2018-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2018-11-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2018-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2018-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"3L",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"1R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-03-01,"3R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"3L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"2L",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"1R",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2012-11-01,"3R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"3L",0,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"2L",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"1L",37.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2013-11-01,"3R",37.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2014-11-01,"2L",37.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2014-11-01,"1L",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2014-11-01,"1R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2014-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2015-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2015-11-01,"1L",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2015-11-01,"1R",2.5,"Channel 19_Station 07 + 30"
"Gravel","> 1/4 inch","Ground cover","Ground cover",2015-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2021-11-01,"2L",0.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2021-11-01,"1L",62.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2021-11-01,"1R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2021-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2018-11-01,"2L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2018-11-01,"1L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2018-11-01,"1R",62.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2018-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"3L",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"2L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"1L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"1R",62.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-03-01,"3R",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"3L",0.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"2L",2.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"1L",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"1R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2012-11-01,"3R",62.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"3L",62.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"2L",15,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"1L",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"1R",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"2R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2013-11-01,"3R",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2014-11-01,"2L",15,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2014-11-01,"1L",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2014-11-01,"1R",37.5,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2014-11-01,"2R",15,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2015-11-01,"2L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2015-11-01,"1L",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2015-11-01,"1R",85,"Channel 19_Station 07 + 30"
"Soil","< 1/4 inch","Ground cover","Ground cover",2015-11-01,"2R",62.5,"Channel 19_Station 07 + 30"
